symbol,side,opened,entry,sl0,tp0,exitReason,exitBar,finalLevel,pnl
SIRENUSDT,0,2026-05-19T12:20:06.0000000Z,0.5307,0.51560689,0.56843277,sl,0,0,-4.3860005652911249293386093838
DYMUSDT,0,2026-05-19T12:47:01.0000000Z,0.02394,0.02320025,0.02578936,sl,8,3,1.3800000000000000000000000000
TSTUSDT,0,2026-05-19T14:49:27.0000000Z,0.017454,0.01675584,0.02024664,sl,1,3,1.3800000000000000000000000000
DODOXUSDT,0,2026-05-19T15:26:07.0000000Z,0.01998,0.01931187,0.02198439,sl,0,0,-5.1359909909909909909909909910
TRIAUSDT,0,2026-05-19T16:21:28.0000000Z,0.04469,0.04336003,0.0500099,sl,11,1,-0.12
LUMIAUSDT,0,2026-05-19T16:42:43.0000000Z,0.10158,0.10022695,0.10496261,sl,0,0,-2.1180064973419964559952746603
IPUSDT,0,2026-05-19T19:23:14.0000000Z,0.4771,0.467849,0.5641,sl,10,1,-0.12
MEMEUSDT,0,2026-05-19T19:46:51.0000000Z,0.000511,0.0005065,0.00052449,sl,8,2,0.6300000000000000000000000000
USELESSUSDT,0,2026-05-19T20:04:49.0000000Z,0.05946,0.0584361,0.06201975,sl,1,3,1.3800000000000000000000000000
FOGOUSDT,0,2026-05-19T21:23:20.0000000Z,0.0179,0.01695703,0.02025743,sl,0,0,-8.021983240223463687150837989
TONUSDT,0,2026-05-19T23:54:30.0000000Z,1.9627,1.8927885,2.2857,sl,10,2,0.6300000000000000000000000000
BROCCOLIF3BUSDT,0,2026-05-20T00:03:32.0000000Z,0.004942,0.0047718,0.00536751,sl,2,3,1.3800000000000000000000000000
SPORTFUNUSDT,0,2026-05-20T00:59:16.0000000Z,0.06166,0.060724,0.064,sl,0,0,-2.3970029192345118391177424587
USUSDT,0,2026-05-20T01:30:39.0000000Z,0.005704,0.00560338,0.00595555,sl,0,0,-2.7660378681626928471248246844
AIAUSDT,0,2026-05-20T01:30:44.0000000Z,0.06092,0.05936654,0.06480365,sl,1,0,-3.9450000000000000000000000000
INJUSDT,0,2026-05-20T01:52:38.0000000Z,5.033,4.9695842,5.1915395,sl,0,0,-2.0100000000000000000000000000
PLAYUSDT,0,2026-05-20T03:51:30.0000000Z,0.12412,0.11501456,0.15143633,tp,10,3,32.892000483403158233967128586
IRYSUSDT,0,2026-05-20T04:01:27.0000000Z,0.0345,0.03366096,0.03701712,tp,10,3,10.824000000000000000000000000
HUSDT,0,2026-05-20T04:30:37.0000000Z,0.24683,0.23214345,0.297,sl,18,3,1.3800000000000000000000000000
NFPUSDT,0,2026-05-20T04:30:42.0000000Z,0.01105,0.01090348,0.01141631,sl,0,0,-2.1089592760180995475113122172
SKYAIUSDT,0,2026-05-20T04:46:07.0000000Z,0.36819,0.35475843,0.40176893,sl,0,0,-5.5919995111219750672207284282
TAKEUSDT,0,2026-05-20T05:23:02.0000000Z,0.02295,0.02128305,0.02624,sl,101,2,0.6300000000000000000000000000
TAGUSDT,0,2026-05-20T05:59:51.0000000Z,0.0011009,0.00108421,0.00114647,sl,0,0,-2.3940485057680079934598964484
API3USDT,0,2026-05-20T08:36:43.0000000Z,0.3341,0.326559,0.3742,sl,46,2,0.6300000000000000000000000000
PUMPBTCUSDT,0,2026-05-20T08:49:45.0000000Z,0.01459,0.01402712,0.01599721,sl,1,2,0.6300000000000000000000000000
XPDUSDT,0,2026-05-20T09:21:16.0000000Z,1374.66,1365.6422304,1401.7133088,sl,13,0,-1.1039999999999999999999999998
PROMPTUSDT,0,2026-05-20T09:21:19.0000000Z,0.04271,0.0400654,0.05328841,sl,1,3,1.3800000000000000000000000000
FIDAUSDT,0,2026-05-20T10:03:16.0000000Z,0.02521,0.02359964,0.02930591,tp,8,3,24.250745735819119397064656882
EDGEUSDT,0,2026-05-20T10:37:45.0000000Z,1.3406,1.3218316,1.3969052,sl,10,3,1.3800000000000000000000000000
FOGOUSDT,1,2026-05-20T13:46:50.0000000Z,0.0158,0.01642821,0.01391538,sl,50,0,-6.0840189873417721518987341773
MRVLUSDT,0,2026-05-20T15:53:59.0000000Z,188.48,182.9462272,210.6150912,sl,24,1,-0.12
PEOPLEUSDT,0,2026-05-20T16:03:31.0000000Z,0.006883,0.00667147,0.00811,sl,8,2,0.6300000000000000000000000000
FIDAUSDT,0,2026-05-20T16:32:03.0000000Z,0.02932,0.02719313,0.03463718,sl,6,3,1.3800000000000000000000000000
AINUSDT,0,2026-05-20T17:44:33.0000000Z,0.08697,0.08257975,0.10453098,tp,11,3,30.167995860641600551914453260
PHAROSUSDT,0,2026-05-20T17:59:57.0000000Z,0.5967,0.57561262,0.64941845,tp,11,3,13.132501256913021618903971845
AVAAIUSDT,0,2026-05-20T19:22:53.0000000Z,0.007395,0.00722151,0.00782872,sl,2,1,-0.12
DOGSUSDT,0,2026-05-20T20:24:41.0000000Z,0.00005834,0.00005698,0.00006241,sl,7,3,1.3800000000000000000000000000
BASEDUSDT,1,2026-05-20T21:39:59.0000000Z,0.07732,0.07834526,0.07475684,sl,10,1,-0.12
YBUSDT,0,2026-05-20T22:06:01.0000000Z,0.1117,0.10973631,0.11660921,sl,7,1,-0.12
BICOUSDT,0,2026-05-21T00:03:50.0000000Z,0.0258,0.02519783,0.02730543,sl,2,2,0.6300000000000000000000000000
HUMAUSDT,0,2026-05-21T01:00:13.0000000Z,0.022962,0.02253583,0.02424052,sl,0,0,-2.9039691664489155996864384635
BROCCOLI714USDT,0,2026-05-21T01:23:11.0000000Z,0.01532,0.01485427,0.01718291,sl,8,3,1.3800000000000000000000000000
COLLECTUSDT,1,2026-05-21T01:37:42.0000000Z,0.0525,0.055902,0.042294,sl,10,3,1.3800000000000000000000000000
ATHUSDT,0,2026-05-21T02:33:20.0000000Z,0.006066,0.00571926,0.006837,sl,24,2,0.6300000000000000000000000000
RIFUSDT,0,2026-05-21T02:47:04.0000000Z,0.0759,0.07391446,0.08185663,sl,0,0,-4.0439920948616600790513833993
1000CHEEMSUSDT,0,2026-05-21T02:53:18.0000000Z,0.0006607,0.00063924,0.00074654,tp,11,3,19.368421371272892386862418647
KAIAUSDT,0,2026-05-21T03:02:16.0000000Z,0.05259,0.05183901,0.05446746,sl,11,0,-2.2620136908157444381061038221
1000CHEEMSUSDT,0,2026-05-21T03:55:00.0000000Z,0.0007498,0.00071327,0.00089592,sl,0,0,-7.4279487863430248066150973592
LABUSDT,0,2026-05-21T04:33:31.0000000Z,4.5678,4.41898108,4.93984731,sl,2,2,0.6300000000000000000000000000
SCRUSDT,0,2026-05-21T04:39:52.0000000Z,0.04747,0.046288,0.05042501,sl,14,3,1.3800000000000000000000000000
SWARMSUSDT,0,2026-05-21T04:39:54.0000000Z,0.01564,0.01539414,0.01625465,sl,5,3,1.3800000000000000000000000000
BERAUSDT,0,2026-05-21T05:27:21.0000000Z,0.4098,0.40441523,0.42326193,sl,0,0,-2.0909992679355783308931185944
TSTUSDT,0,2026-05-21T06:22:33.0000000Z,0.018187,0.0177145,0.01936825,sl,0,0,-4.0170143509099906526639907625
SCRTUSDT,0,2026-05-21T06:38:13.0000000Z,0.08303,0.0805856,0.09280761,sl,7,2,0.6300000000000000000000000000
XANUSDT,0,2026-05-21T06:45:21.0000000Z,0.00968,0.00950963,0.0101911,sl,1,2,0.6300000000000000000000000000
ASTERUSDT,0,2026-05-21T07:46:12.0000000Z,0.7223,0.71098878,0.75057805,sl,0,0,-2.4690004153398864737643638378
FIDAUSDT,1,2026-05-21T08:48:11.0000000Z,0.03382,0.03819496,0.02069513,sl,4,3,1.3800000000000000000000000000
SANDUSDT,0,2026-05-21T09:34:15.0000000Z,0.07249,0.06971965,0.07968,sl,54,2,0.6300000000000000000000000000
PROVEUSDT,0,2026-05-21T09:48:38.0000000Z,0.3303,0.31315743,0.37315642,sl,8,3,1.3800000000000000000000000000
CYSUSDT,0,2026-05-21T10:39:55.0000000Z,0.4738,0.4631395,0.50045125,sl,1,1,-0.12
USELESSUSDT,0,2026-05-21T10:48:01.0000000Z,0.0777,0.07482199,0.08921203,sl,1,2,0.6300000000000000000000000000
SCRUSDT,0,2026-05-21T10:48:03.0000000Z,0.04725,0.04520124,0.05339628,sl,126,0,-6.6240000000000000000000000000
MEGAUSDT,0,2026-05-21T11:10:43.0000000Z,0.09363,0.09177613,0.09826469,sl,0,0,-3.0899935917975008010253123998
BREVUSDT,0,2026-05-21T11:34:27.0000000Z,0.1178,0.1151495,0.12442625,sl,18,1,-0.12
FIDAUSDT,0,2026-05-21T18:20:30.0000000Z,0.04603,0.04015289,0.06953844,sl,6,0,-19.271998696502281121008038236
2ZUSDT,0,2026-05-21T18:58:31.0000000Z,0.11358,0.11101082,0.12000295,sl,8,3,1.3800000000000000000000000000
LDOUSDT,0,2026-05-21T19:45:33.0000000Z,0.3505,0.3463595,0.3977,sl,18,3,1.3800000000000000000000000000
BANDUSDT,0,2026-05-21T22:07:51.0000000Z,0.2141,0.20954395,0.22776814,sl,10,2,0.6300000000000000000000000000
WUSDT,0,2026-05-21T23:03:25.0000000Z,0.01274,0.01258712,0.0131222,tp,10,3,4.3800000000000000000000000001
BASUSDT,0,2026-05-21T23:09:42.0000000Z,0.02203,0.02120167,0.02451498,sl,0,0,-5.7600136177939173853835678620
OPGUSDT,0,2026-05-21T23:09:45.0000000Z,0.2929,0.28402513,0.31508717,sl,0,0,-4.6650000000000000000000000000
GTCUSDT,0,2026-05-22T04:32:24.0000000Z,0.11592,0.1127067,0.12716656,sl,0,0,-4.2779968944099378881987577640
INUSDT,0,2026-05-22T05:42:42.0000000Z,0.06325,0.06155427,0.06867634,sl,4,0,-4.1414940711462450592885375495
QCOMUSDT,0,2026-05-22T06:05:28.0000000Z,218.46,217.0443792,222.98998656,sl,0,0,-1.0919999999999999999999999999
ATHUSDT,0,2026-05-22T07:17:36.0000000Z,0.006667,0.00652933,0.00710756,sl,0,0,-3.2174201289935503224838758063
JCTUSDT,0,2026-05-22T08:11:34.0000000Z,0.003745,0.00363198,0.00414058,sl,0,0,-4.6468357810413885180240320427
JTOUSDT,0,2026-05-22T11:02:41.0000000Z,0.5424,0.53146522,0.58067174,sl,0,0,-3.1439988938053097345132743363
BARDUSDT,0,2026-05-22T11:22:32.0000000Z,0.2275,0.2215865,0.262,sl,10,2,0.6300000000000000000000000000
BCHUSDT,0,2026-05-22T13:14:57.0000000Z,380.4,374.319,421.6,sl,22,0,-2.5178706624605678233438485804
TAGUSDT,0,2026-05-22T13:46:45.0000000Z,0.0012868,0.00124807,0.00141074,tp,1,3,14.327466583773702207025178738
QNTUSDT,0,2026-05-22T15:44:01.0000000Z,79.06,77.2171114,84.95724352,sl,3,3,1.3800000000000000000000000000
RECALLUSDT,0,2026-05-22T15:52:15.0000000Z,0.06442,0.06275603,0.07024389,sl,0,0,-3.9945032598571872089413225707
QCOMUSDT,0,2026-05-22T16:33:12.0000000Z,242.15,235.61195,265.033175,sl,150,3,1.3800000000000000000000000000
TAKEUSDT,0,2026-05-22T16:33:13.0000000Z,0.0246,0.02364601,0.02765276,sl,0,0,-5.9370121951219512195121951220
SKYAIUSDT,0,2026-05-22T16:54:44.0000000Z,0.27031,0.2550483,0.31914745,sl,2,3,1.3800000000000000000000000000
INUSDT,0,2026-05-22T17:51:29.0000000Z,0.06774,0.06499653,0.0765191,tp,10,3,19.319991142604074402125775022
BILLUSDT,0,2026-05-22T18:43:41.0000000Z,0.09267,0.08743229,0.10943067,sl,0,0,-8.598002589834898025250890256
BSBUSDT,0,2026-05-22T23:05:48.0000000Z,1.16054,1.06402949,1.46937362,sl,0,0,-12.594000465300635910869078188
HANAUSDT,0,2026-05-23T01:52:31.0000000Z,0.03802,0.03776653,0.03808634,sl,0,0,-1.1200131509731720147290899527
USELESSUSDT,0,2026-05-23T02:11:02.0000000Z,0.06966,0.0691956,0.06978086,sl,0,0,-1.1200000000000000000000000000
BANUSDT,0,2026-05-23T04:33:42.0000000Z,0.08679,0.0862114,0.09638828,sl,0,0,-1.1200000000000000000000000000
BANUSDT,0,2026-05-23T04:44:42.0000000Z,0.08708,0.08649947,0.09752176,sl,0,0,-1.1199942581534221405604042260
BANUSDT,0,2026-05-23T04:51:01.0000000Z,0.08708,0.08409664,0.09752176,sl,0,0,-5.2589986219568213137344970142
BANUSDT,0,2026-05-23T04:51:02.0000000Z,0.08719,0.08470073,0.09839174,sl,0,0,-4.4024922582865007454983369652
B2USDT,0,2026-05-23T07:16:21.0000000Z,0.6824,0.67785067,0.72510459,sl,0,0,-1.1199992672919109026963657679
BSBUSDT,0,2026-05-23T07:54:14.0000000Z,1.34666,1.26700506,1.70510723,sl,0,0,-8.992500111386690033118975837
HANAUSDT,0,2026-05-23T08:48:32.0000000Z,0.04092,0.0406472,0.04586968,sl,0,0,-1.1200000000000000000000000000
SUIUSDT,1,2026-05-23T10:06:56.0000000Z,1.0014,1.00818949,0.97763678,sl,11,0,-1.1369997004194128220491312163
SUIUSDT,1,2026-05-23T10:06:58.0000000Z,1.0014,1.008076,0.97763678,sl,11,0,-1.1200000000000000000000000000
DODOXUSDT,0,2026-05-23T11:45:04.0000000Z,0.019946,0.01910129,0.02374721,sl,0,0,-6.4724766870550486313045222100
HANAUSDT,0,2026-05-23T12:00:31.0000000Z,0.04092,0.03937322,0.04586968,tp,10,3,18.023988269794721407624633431
TONUSDT,0,2026-05-23T12:18:59.0000000Z,1.7817,1.769822,1.84829995,sl,0,0,-1.1200000000000000000000000000
SQDUSDT,0,2026-05-23T13:28:16.0000000Z,0.03894,0.0386804,0.04049371,sl,0,0,-1.1200000000000000000000000000
XAGUSDT,0,2026-05-23T14:46:18.0000000Z,75.73,74.6648,78.96,sl,92,3,1.3800000000000000000000000000
HANAUSDT,0,2026-05-23T16:22:16.0000000Z,0.04092,0.03911543,0.04669463,tp,9,3,21.047998533724340175953079179
SQDUSDT,0,2026-05-23T17:14:39.0000000Z,0.03894,0.03849608,0.04049371,sl,3,0,-1.8300154083204930662557781202
VIRTUALUSDT,0,2026-05-23T17:52:04.0000000Z,0.7766,0.77142267,0.8150883,sl,0,0,-1.1199993561679114087046098378
ROBOUSDT,0,2026-05-23T18:02:34.0000000Z,0.0203,0.02008076,0.02106734,tp,10,3,5.5500000000000000000000000000
ROBOUSDT,0,2026-05-23T18:02:35.0000000Z,0.0203,0.02016467,0.02106734,tp,10,3,5.5500000000000000000000000000
VIRTUALUSDT,0,2026-05-23T18:31:38.0000000Z,0.7766,0.76560334,0.8150883,sl,0,0,-2.2440007725985063095544681947
COSUSDT,1,2026-05-23T18:31:41.0000000Z,0.001285,0.00129357,0.0010192,sl,0,0,-1.1203891050583657587548638132
BASUSDT,0,2026-05-23T19:33:35.0000000Z,0.023068,0.02291421,0.02672543,sl,0,0,-1.1200216750476851049072307959
BASUSDT,0,2026-05-23T19:40:04.0000000Z,0.023094,0.0222222,0.02701709,sl,0,0,-5.7825097427903351519875292284
MEUSDT,0,2026-05-23T21:44:24.0000000Z,0.1036,0.10087014,0.11588437,sl,3,3,1.3800000000000000000000000000
INUSDT,1,2026-05-23T21:50:54.0000000Z,0.08857,0.08916047,0.066684,sl,0,0,-1.1200056452523427797222535847
GRASSUSDT,0,2026-05-23T21:59:05.0000000Z,0.5363,0.51651053,0.5996263,sl,1,2,0.6300000000000000000000000000
PROVEUSDT,0,2026-05-23T22:31:35.0000000Z,0.2851,0.28319933,0.3228786,sl,0,0,-1.1200017537706068046299544020
SUPERUSDT,0,2026-05-23T22:56:05.0000000Z,0.1343,0.13340467,0.14902197,sl,0,0,-1.1199962769918093819806403574
RIFUSDT,0,2026-05-23T23:10:31.0000000Z,0.0511,0.05075933,0.06185246,sl,0,0,-1.1200097847358121330724070450
PROVEUSDT,0,2026-05-23T23:26:42.0000000Z,0.2854,0.27459476,0.32321835,sl,5,1,-0.12
RIFUSDT,0,2026-05-24T00:00:13.0000000Z,0.0511,0.04853989,0.06262049,sl,0,0,-7.6349999999999999999999999999
SUPERUSDT,0,2026-05-24T01:04:32.0000000Z,0.1344,0.13019059,0.14913293,sl,0,0,-4.8180022321428571428571428573
SUPERUSDT,0,2026-05-24T01:04:33.0000000Z,0.1344,0.12948902,0.15158842,sl,0,0,-5.6010044642857142857142857144
VICUSDT,0,2026-05-24T01:04:35.0000000Z,0.05559,0.0552194,0.05880266,sl,0,0,-1.1200000000000000000000000000
LUMIAUSDT,0,2026-05-24T02:36:15.0000000Z,0.11406,0.1132996,0.12201226,sl,0,0,-1.1200000000000000000000000000
PLUMEUSDT,0,2026-05-24T03:14:17.0000000Z,0.01481,0.01452209,0.0157313,sl,2,3,1.3800000000000000000000000000
PLUMEUSDT,0,2026-05-24T03:14:18.0000000Z,0.01481,0.01471127,0.0157313,sl,2,3,1.3800000000000000000000000000
SKYAIUSDT,0,2026-05-24T03:14:22.0000000Z,0.33148,0.32927013,0.34909153,sl,0,0,-1.1200015083866296609146856522
GRASSUSDT,0,2026-05-24T03:21:14.0000000Z,0.5327,0.50976726,0.60608475,sl,1,3,1.3800000000000000000000000000
FLNCUSDT,0,2026-05-24T03:29:20.0000000Z,23.0,22.8137,23.65205,sl,0,0,-1.3350000000000000000000000000
FLNCUSDT,0,2026-05-24T03:29:21.0000000Z,23.0,22.84666667,23.65205,sl,0,0,-1.1199999782608695652173913043
NOMUSDT,0,2026-05-24T03:35:45.0000000Z,0.002322,0.00230652,0.00250339,sl,0,0,-1.1200000000000000000000000000
MBOXUSDT,0,2026-05-24T04:19:16.0000000Z,0.01133,0.01093007,0.013599,sl,106,0,-5.4147484554280670785525154456
FIDAUSDT,0,2026-05-24T04:59:09.0000000Z,0.03452,0.03428987,0.03859405,sl,0,0,-1.1199855156431054461181923523
NOMUSDT,0,2026-05-24T05:36:15.0000000Z,0.002322,0.00227017,0.00250339,sl,0,0,-3.4681912144702842377260981912
SPACEUSDT,1,2026-05-24T06:07:29.0000000Z,0.008038,0.00809159,0.00772934,sl,8,2,0.6300000000000000000000000000
LITUSDT,0,2026-05-24T06:19:20.0000000Z,1.2809,1.27236067,1.38074872,sl,0,0,-1.1199996096494652197673510813
BILLUSDT,0,2026-05-24T06:33:13.0000000Z,0.09984,0.0991744,0.11416005,sl,0,0,-1.1200000000000000000000000000
GRASSUSDT,0,2026-05-24T06:48:07.0000000Z,0.5494,0.54573733,0.61501155,sl,0,0,-1.1200009100837277029486712778
XPINUSDT,0,2026-05-24T07:38:50.0000000Z,0.001289,0.00128041,0.00139511,sl,0,0,-1.1196121024049650892164468581
TRUSTUSDT,0,2026-05-24T07:53:38.0000000Z,0.07728,0.0767648,0.08289516,sl,0,0,-1.1200000000000000000000000000
TRUSTUSDT,0,2026-05-24T08:21:26.0000000Z,0.07917,0.0786422,0.08801677,sl,0,0,-1.1200000000000000000000000000
VETUSDT,0,2026-05-24T08:35:31.0000000Z,0.006736,0.00669397,0.00688311,sl,10,0,-1.0559412114014251781472684085
TRUSTUSDT,0,2026-05-24T08:35:34.0000000Z,0.0775,0.07698333,0.08731382,sl,0,0,-1.1200064516129032258064516129
NILUSDT,0,2026-05-24T08:43:05.0000000Z,0.06828,0.0678248,0.07648179,sl,0,0,-1.1200000000000000000000000000
AEROUSDT,0,2026-05-24T09:29:16.0000000Z,0.4494,0.446404,0.46147987,sl,11,1,-0.12
GRASSUSDT,1,2026-05-24T09:42:49.0000000Z,0.5333,0.53685533,0.47539962,sl,0,0,-1.1199990624414025876617288580
LITUSDT,0,2026-05-24T10:11:58.0000000Z,1.279,1.24784356,1.37870061,tp,11,3,11.572800234558248631743549649
AIAUSDT,0,2026-05-24T10:50:22.0000000Z,0.0634,0.06297733,0.07184108,sl,0,0,-1.1200078864353312302839116719
WLDUSDT,0,2026-05-24T10:59:10.0000000Z,0.3112,0.30576645,0.33021743,sl,0,0,-2.7389990359897172236503856041
WLDUSDT,0,2026-05-24T10:59:12.0000000Z,0.3115,0.30942333,0.33053576,sl,0,0,-1.1200016051364365971107544141
FIDAUSDT,0,2026-05-24T12:21:20.0000000Z,0.03452,0.03316198,0.03927306,tp,11,3,20.533505214368482039397450753
TRUSTUSDT,0,2026-05-24T12:21:22.0000000Z,0.07431,0.0738146,0.08509312,sl,7,3,1.3800000000000000000000000000
TRUSTUSDT,0,2026-05-24T12:31:34.0000000Z,0.07508,0.07204376,0.08570682,sl,5,3,1.3800000000000000000000000000
UAIUSDT,0,2026-05-24T12:31:36.0000000Z,0.2965,0.29452333,0.31836035,sl,0,0,-1.1200016863406408094435075885
UAIUSDT,0,2026-05-24T13:37:07.0000000Z,0.2965,0.28966864,0.31836035,sl,0,0,-3.5760000000000000000000000000
AKEUSDT,0,2026-05-24T14:06:30.0000000Z,0.0003432,0.00034091,0.00035961,sl,0,0,-1.1208741258741258741258741259
PHAUSDT,1,2026-05-24T16:05:12.0000000Z,0.03792,0.0381728,0.03323855,sl,3,2,0.6300000000000000000000000000
FOGOUSDT,0,2026-05-24T16:54:25.0000000Z,0.01712,0.01700587,0.01823092,sl,0,0,-1.1199707943925233644859813085
YBUSDT,0,2026-05-24T18:32:27.0000000Z,0.1292,0.12833867,0.14444818,sl,7,3,1.3800000000000000000000000001
YBUSDT,0,2026-05-24T18:57:55.0000000Z,0.1292,0.12484338,0.14444818,sl,6,3,1.3800000000000000000000000001
YBUSDT,0,2026-05-24T18:57:59.0000000Z,0.1292,0.12411727,0.14698955,sl,6,3,1.3800000000000000000000000001
NOTUSDT,1,2026-05-24T20:43:55.0000000Z,0.0004463,0.00044928,0.00043515,sl,5,2,0.6300000000000000000000000000
HIVEUSDT,0,2026-05-24T21:23:42.0000000Z,0.06469,0.06425873,0.0679069,sl,0,0,-1.1200077291698871541196475498
HUMAUSDT,0,2026-05-24T22:04:13.0000000Z,0.025555,0.02512874,0.0270469,sl,4,1,-0.12
MITOUSDT,0,2026-05-24T22:13:28.0000000Z,0.0421,0.04181933,0.04599004,sl,0,0,-1.1200118764845605700712589074
AKTUSDT,0,2026-05-25T00:11:17.0000000Z,0.8865,0.86837994,0.94992021,sl,0,0,-3.1860000000000000000000000001
SUPERUSDT,0,2026-05-25T00:38:04.0000000Z,0.1269,0.12092174,0.14603043,sl,93,0,-7.1865011820330969267139479904
DISUSDT,0,2026-05-25T01:07:32.0000000Z,108.62,105.8045696,117.62937728,sl,0,0,-4.0080000000000000000000000000
DISUSDT,0,2026-05-25T01:07:35.0000000Z,107.45,105.354725,114.15488,sl,0,0,-3.0450000000000000000000000001
DISUSDT,0,2026-05-25T01:07:36.0000000Z,107.84,105.38664,115.690752,sl,0,0,-3.5325000000000000000000000000
SPACEUSDT,1,2026-05-25T02:08:08.0000000Z,0.007713,0.00777409,0.00751752,sl,0,0,-1.3080591209646052119797744069
TAGUSDT,0,2026-05-25T02:50:26.0000000Z,0.0015979,0.00156712,0.00170561,sl,0,0,-3.0094173602853745541022592153
ERAUSDT,0,2026-05-25T03:32:15.0000000Z,0.1329,0.13097827,0.13962607,sl,0,0,-2.2889954853273137697516930022
ERAUSDT,0,2026-05-25T03:32:17.0000000Z,0.1329,0.12905653,0.14635214,sl,0,0,-4.4580022573363431151241534988
NILUSDT,0,2026-05-25T03:32:19.0000000Z,0.08064,0.07807162,0.08962934,sl,0,0,-4.8974925595238095238095238095
SPACEUSDT,1,2026-05-25T04:04:30.0000000Z,0.007713,0.00783517,0.00732204,sl,11,0,-2.4959237650719564371839751070
PLAYUSDT,0,2026-05-25T04:41:37.0000000Z,0.07193,0.06892405,0.08245084,sl,0,0,-6.3884901988043931600166828860
PLAYUSDT,0,2026-05-25T04:47:38.0000000Z,0.07193,0.06677693,0.08996573,sl,0,0,-10.866010009731683581259557903
XLMUSDT,0,2026-05-25T05:08:51.0000000Z,0.1502,0.14934386,0.15319649,sl,0,0,-0.9750000000000000000000000000
DRIFTUSDT,0,2026-05-25T06:42:27.0000000Z,0.0348,0.0338169,0.03824085,sl,0,0,-4.3575000000000000000000000000
ASTERUSDT,0,2026-05-25T07:33:22.0000000Z,0.7111,0.70610808,0.72707415,sl,2,2,0.6300000000000000000000000000
ZENUSDT,0,2026-05-25T08:03:53.0000000Z,6.451,6.3793939,6.70162135,sl,0,0,-1.7850000000000000000000000000
AZTECUSDT,0,2026-05-25T08:59:03.0000000Z,0.0221,0.02185336,0.02296323,sl,0,0,-1.7940271493212669683257918552
AKTUSDT,0,2026-05-25T09:05:32.0000000Z,0.9025,0.88070463,0.97878381,sl,5,3,1.3800000000000000000000000000
DYMUSDT,0,2026-05-25T09:19:21.0000000Z,0.02878,0.02742964,0.03350625,sl,14,0,-7.1580125086865879082696316887
TAGUSDT,0,2026-05-25T10:11:44.0000000Z,0.0015991,0.0015375,0.00181469,sl,1,3,1.3800000000000000000000000000
LITUSDT,0,2026-05-25T10:59:14.0000000Z,1.2809,1.24449682,1.39739017,sl,4,3,1.3800000000000000000000000000
NEARUSDT,0,2026-05-25T10:59:18.0000000Z,2.489,2.4529095,2.61531675,sl,0,0,-2.2950000000000000000000000000
NEARUSDT,0,2026-05-25T11:13:19.0000000Z,2.489,2.4456914,2.6405801,sl,1,0,-2.7300000000000000000000000000
TRUTHUSDT,0,2026-05-25T12:04:11.0000000Z,0.013764,0.01345775,0.01483587,sl,2,3,1.3800000000000000000000000001
NOTUSDT,0,2026-05-25T14:28:38.0000000Z,0.0004908,0.00048459,0.00051253,sl,0,0,-2.0179217603911980440097799511
CTKUSDT,0,2026-05-25T15:04:47.0000000Z,0.1664,0.16282406,0.177843,sl,10,3,1.3800000000000000000000000000
PENDLEUSDT,0,2026-05-25T15:18:32.0000000Z,1.9669,1.91497384,2.14864156,sl,7,2,0.6300000000000000000000000000
TONUSDT,0,2026-05-25T16:09:42.0000000Z,2.0594,2.01726468,2.20687363,sl,0,0,-3.1889997086530057298242206468
TONUSDT,0,2026-05-25T16:09:44.0000000Z,2.0594,2.01024212,2.23145257,sl,6,3,1.3800000000000000000000000000
AKTUSDT,0,2026-05-25T20:17:08.0000000Z,0.9338,0.89323573,1.07577495,sl,6,2,0.6300000000000000000000000000
AKTUSDT,0,2026-05-25T21:15:28.0000000Z,0.933,0.90935778,1.01574777,sl,1,2,0.6300000000000000000000000000
AIOUSDT,0,2026-05-25T21:45:30.0000000Z,0.09286,0.09044193,0.10132326,sl,10,0,-4.0259928925263838035752746069
PHAUSDT,0,2026-05-25T21:51:49.0000000Z,0.04671,0.04327682,0.05872615,sl,11,3,1.3800000000000000000000000000
PHAUSDT,0,2026-05-25T22:34:01.0000000Z,0.04666,0.04421035,0.05523377,sl,8,3,1.3800000000000000000000000000
INJUSDT,0,2026-05-26T00:39:42.0000000Z,5.56,5.4655912,5.8904308,sl,4,3,1.3800000000000000000000000000
INJUSDT,0,2026-05-26T00:39:45.0000000Z,5.56,5.3711824,6.2208616,sl,4,3,1.3800000000000000000000000000
FLUXUSDT,0,2026-05-26T00:49:02.0000000Z,0.07962,0.07702598,0.08792086,sl,1,3,1.3800000000000000000000000000
CYSUSDT,0,2026-05-26T03:05:48.0000000Z,0.4336,0.42567813,0.45894999,tp,10,3,8.649599861623616236162361624
QUSDT,0,2026-05-26T04:00:05.0000000Z,0.017271,0.01672178,0.0190285,tp,8,3,15.144026402640264026402640265
BANUSDT,0,2026-05-26T05:17:18.0000000Z,0.10126,0.09718327,0.11552855,sl,13,0,-6.1590035552044242543946276913
BANUSDT,0,2026-05-26T06:20:18.0000000Z,0.10103,0.09628462,0.11763883,sl,11,0,-7.1655013362367613580124715431
BANUSDT,0,2026-05-26T06:20:21.0000000Z,0.10103,0.09357298,0.14577215,sl,90,0,-11.191493615757695733940413739
HANAUSDT,0,2026-05-26T07:06:47.0000000Z,0.036,0.03512736,0.03905424,sl,1,3,1.3800000000000000000000000000
